"time","Ldc.p.v","Ldc.p.i","outFem.V"
0.003516,-0.2179628352751024,898.1417655937736,1.267940527523418e-311
0.00352,-0.2179605982964858,898.0299169828379,-6.026254316790525e-309
0.003524,-0.2179583614924923,897.918077319451,1.26794223891148e-311
0.003528,-0.2179561248631217,897.8062466028971,1.060997895482636e-314
0.003532,-0.2179538884665817,897.6944248324606,0
0.003536,-0.2179516521864571,897.5826120074258,-7.529200276305051e-309
0.00354,-0.2179494160809554,897.4708081270772,1.267933488697137e-311
0.003544,-0.2179471802082844,897.3590131906991,1.267940526764534e-311
0.003548,-0.2179449444520287,897.2472271975763,1.267940526037269e-311
0.003552,-0.2179427089286037,897.1354501469928,1.267933489451575e-311
0.003556,-0.2179404735798016,897.0236820382336,4.006872387772509e-321
0.00356,-0.2179382384056225,896.9119228705831,-6.029882931212381e-309
0.003564,-0.2179360033478588,896.8001726433266,0
0.003568,-0.2179337685229257,896.6884313557483,-7.534632617909384e-309
0.003572,-0.2179315339308232,896.5766990071336,1.909796211868745e-313
0.003576,-0.2179292994551361,896.4649755967669,4.940656458412465e-323
0.00358,-0.2179270651540719,896.3532611239333,1.185757550018992e-322
0.003584,-0.2179248310858384,896.241555587918,9.346057159128209e-307
0.003588,-0.2179225971340202,896.129858988006,1.602184914027738e-306
0.003592,-0.217920363356825,896.0181713234823,5.73116149175846e-322
0.003596,-0.2179181298124604,895.9064925936325,0
0.0036,-0.2179158963845111,895.7948227977412,-6.035315273140104e-309
0.003604,-0.2179136631311849,895.6831619350944,1.697596632772218e-313
0.003608,-0.2179114301106893,895.571510004977,4.446590812571219e-323
0.003612,-0.2179091972648166,895.4598670066746,1.185757550018992e-322
0.003616,-0.217906964593567,895.3482329394727,4.228007017786965e-307
0.00362,-0.2179047320969403,895.2366078026564,1.7802139096288e-306
0.003624,-0.2179024997749366,895.1249915955121,0
0.003628,-0.2179002676275559,895.0133843173251,0
0.003632,-0.2178980356547982,894.9017859673806,-7.545497238949492e-309
0.003636,-0.2178958039148711,894.7901965449653,1.267940526543686e-311
0.00364,-0.2178935722913593,894.6786160493643,-6.042551280406324e-309
0.003644,-0.2178913407842629,894.5670444798637,1.267940527302077e-311
0.003648,-0.2178891095682047,894.4554818357497,1.267940527112356e-311
0.003652,-0.2178868784685619,894.3439281163079,2.470328229206233e-323
0.003656,-0.2178846476017497,894.2323833208245,2.470328229206233e-323
0.00366,-0.2178824169095606,894.1208474485852,0
0.003664,-0.2178801863337867,894.0093204988767,-7.550929549469507e-309
0.003668,-0.2178779559908435,893.8978024709849,1.267940527143976e-311
0.003672,-0.2178757257643156,893.7862933641964,0
0.003676,-0.2178734957706183,893.6747931777974,0
0.00368,-0.2178712660097517,893.5633019110742,-6.047983591250125e-309
0.003684,-0.2178690363070928,893.4518195633134,3.903118602145848e-322
0.003688,-0.2178668068372644,893.3403461338015,2.470328229206233e-323
0.003692,-0.2178645776002668,893.2288816218249,0
0.003696,-0.2178623484796844,893.1174260266705,-7.556361849628293e-309
0.0037,-0.2178601195337251,893.0059793476249,1.267940526796154e-311
0.003704,-0.2178578907623887,892.8945415839746,0
0.003708,-0.217855662223883,892.7831127350067,0
0.003712,-0.2178534338017926,892.671692800008,1.267933488811266e-311
0.003716,-0.2178512055543251,892.5602817782653,1.267933488621545e-311
0.00372,-0.2178489775396883,892.4488796690656,-6.051612195310357e-309
0.003724,-0.2178467496996745,892.3374864716959,0
0.003728,-0.2178445219760761,892.2261021854434,-7.561794160148308e-309
0.003732,-0.2178422944271006,892.114726809595,1.267940514843718e-311
0.003736,-0.2178400671109557,892.0033603434382,1.267941840939626e-311
0.00374,-0.2178378399694338,891.8920027862603,1.267940547254424e-311
0.003744,-0.217835613002535,891.7806541373482,1.267941761153953e-311
0.003748,-0.2178333862684667,891.6693143959894,1.267933489759872e-311
0.003752,-0.2178311596508138,891.5579835614715,1.060997895482636e-314
0.003756,-0.2178289332077838,891.4466616330822,0
0.00376,-0.2178267068811692,891.3353486101083,-6.057044506154237e-309
0.003764,-0.2178244807873853,891.2240444918382,1.267933489147725e-311
0.003768,-0.2178222549264319,891.1127492775591,0
0.003772,-0.2178200292401016,891.0014629665587,0
0.003776,-0.2178178036119789,890.8901855581252,1.267933488502969e-311
0.00378,-0.2178155782748945,890.7789170515458,1.267933489000987e-311
0.003784,-0.2178133531124331,890.6676574461087,1.060997895482636e-314
0.003788,-0.217811128066387,890.5564067411019,0
0.003792,-0.2178089031949639,890.4451649358135,-7.572658781188417e-309
0.003796,-0.2178066785563715,890.3339320295313,1.267940527143976e-311
0.0038,-0.217804454092402,890.2227080215434,-6.062476816998057e-309
0.003804,-0.2178022298030555,890.1114929111382,0
0.003808,-0.217800005688332,890.0002866976038,1.267933489404145e-311
0.003812,-0.2177977816900238,889.8890893802284,1.267914890812783e-311
0.003816,-0.217795557982754,889.7779009583005,1.060997895482636e-314
0.00382,-0.2177933343336917,889.6667214311084,0
0.003824,-0.2177911109174602,889.5555507979393,-7.578091081346887e-309
0.003828,-0.2177888877340592,889.4443890580829,1.267933488625992e-311
0.003832,-0.2177866646670736,889.3332362108277,0
0.003836,-0.217784441774711,889.2220922554624,0
0.00384,-0.217782219115179,889.1109571912757,-6.069712813902634e-309
0.003844,-0.2177799965138547,888.9998310175562,1.267933489238139e-311
0.003848,-0.2177777742035687,888.8887137335928,1.060997895482636e-314
0.003852,-0.2177755520679057,888.7776053386742,0
0.003856,-0.217773330048658,888.6665058320893,-7.583523391866901e-309
0.00386,-0.2177711082040332,888.5554152131276,1.267940526606927e-311
0.003864,-0.2177688866504468,888.4443334810775,1.267940526100509e-311
0.003868,-0.217766665155068,888.3332606352283,1.267940525942408e-311
0.003872,-0.2177644438343123,888.222196674869,1.267933488763836e-311
0.003876,-0.2177622228045948,888.1111415992889,1.267933489570151e-311
0.00388,-0.217760001833085,888.0000954077772,-6.073341428324173e-309
0.003884,-0.2177577810944058,887.8890580996233,0
0.003888,-0.2177555605303496,887.7780296741166,-7.588955702386995e-309
0.003892,-0.2177533401409164,887.6670101305464,1.697596632772218e-313
0.003896,-0.2177511199261062,887.555999468202,4.446590812571219e-323
0.0039,-0.2177488998859189,887.4449976863732,1.185757550018992e-322
0.003904,-0.2177466800203547,887.3340047843498,4.228007017786965e-307
0.003908,-0.2177444603294134,887.2230207614209,1.7802139096288e-306
0.003912,-0.2177422408130951,887.1120456168766,0
0.003916,-0.2177400215296075,887.0010793500064,0
0.00392,-0.2177378023625351,886.8901219601004,-6.078773739167974e-309
0.003924,-0.2177355834282935,886.7791734464482,1.267940526543686e-311
0.003928,-0.2177333646104671,886.66823380834,0
0.003932,-0.2177311460254714,886.5573030450654,0
0.003936,-0.217728927556891,886.4463811559147,1.267940527080736e-311
0.00394,-0.2177267093211412,886.3354681401781,4.021694357147747e-321
0.003944,-0.2177244912600145,886.2245639971458,2.470328229206233e-323
0.003948,-0.217722273315303,886.1136687261077,0
0.003952,-0.2177200556034222,886.0027823263542,-7.599820313065796e-309
0.003956,-0.2177178380079567,885.8919047971756,1.267940526448826e-311
0.00396,-0.2177156206453219,885.7810361378624,-6.084206039650566e-309
0.003964,-0.2177134034573101,885.6701763477053,0
0.003968,-0.2177111864439212,885.559325425994,1.267940525815928e-311
0.003972,-0.2177089696051553,885.4484833720196,8.152083156380568e-322
0.003976,-0.2177067529410124,885.3376501850729,2.470328229206233e-323
0.00398,-0.2177045364514925,885.226825864444,0
0.003984,-0.2177023201948032,885.1160104094239,-7.605252623585811e-309
0.003988,-0.2177001039963216,885.0052038193028,1.267940526006143e-311
0.003992,-0.2176978880888782,884.8944060933721,1.267940528155823e-311
0.003996,-0.2176956722396426,884.7836172309228,1.267940526321851e-311
0.004,-0.2176934566814452,884.6728372312454,-6.091442046916687e-309
0.004004,-0.2176912412396632,884.5620660936314,1.267933489048418e-311
0.004008,-0.2176890260307118,884.4513038173718,1.060997895482636e-314
0.004012,-0.2176868109381758,884.3405504017577,0
0.004016,-0.2176845960784703,884.2298058460799,-7.610684934105905e-309
0.00402,-0.2176823813351803,884.1190701496299,1.267940527017495e-311
0.004024,-0.2176801667665131,884.0083433116993,0
0.004028,-0.2176779524306767,883.897625331579,0
0.004032,-0.2176757382694632,883.7869162085607,1.26794052616375e-311
0.004036,-0.2176735242828727,883.6762159419354,6.95211323174442e-310
0.00404,-0.2176713104709052,883.5655245309952,-6.095070661338227e-309
0.004044,-0.217669096775353,883.4548419750312,0
0.004048,-0.2176668832544237,883.3441682733354,-7.61611724462592e-309
0.004052,-0.2176646700245328,883.2335034251993,2.3341953700618e-313
0.004056,-0.2176624569110572,883.1228474299146,5.928787750094959e-323
0.00406,-0.2176602439722046,883.0122002867732,1.185757550018992e-322
0.004064,-0.217658031207975,882.9015619950669,1.42420345051073e-306
0.004068,-0.2176558186183684,882.7909325540877,4.673065926275573e-307
0.004072,-0.217653606145177,882.6803119631275,2.461549116103662e-312
0.004076,-0.217651393963024,882.5697002214782,0
0.00408,-0.2176491818972863,882.459097328432,-6.100503003273934e-309
0.004084,-0.2176469700061716,882.3485032832813,1.267940525847548e-311
0.004088,-0.2176447582896799,882.2379180853178,0
0.004092,-0.2176425467478111,882.127341733834,0
0.004096,-0.217640335438773,882.0167742281222,1.267940527555039e-311
0.0041,-0.2176381242461503,881.9062155674749,6.95211323174442e-310
0.004104,-0.2176359132863581,881.7956657511844,1.060997895482636e-314
0.004108,-0.2176337024429813,881.6851247785431,0
0.004112,-0.2176314917742275,881.5745926488436,-7.626981896757856e-309
0.004116,-0.2176292812800966,881.4640693613784,2.3341953700618e-313
0.00412,-0.2176270710770041,881.3535549154403,-6.105935314117755e-309
0.004124,-0.2176248609321192,881.243049310322,1.185757550018992e-322
0.004128,-0.2176226510200649,881.1325525453162,1.42420345051073e-306
0.004132,-0.217620441224426,881.0220646197157,4.673065926275573e-307
0.004136,-0.2176182316034101,880.9115855328132,2.461549116103662e-312
0.00414,-0.2176160222152248,880.8011152839022,0
0.004144,-0.2176138130016625,880.6906538722751,-7.63241420727795e-309
0.004148,-0.2176116039627232,880.5802012972251,1.267940547254424e-311
0.004152,-0.2176093950984068,880.4697575580458,0
0.004156,-0.2176071864087135,880.3593226540295,0
0.00416,-0.2176049778936431,880.2488965844702,-6.113171321383955e-309
0.004164,-0.217602769494988,880.1384793486604,1.267933488882412e-311
0.004168,-0.2176005613291636,880.0280709458941,1.060997895482636e-314
0.004172,-0.2175983533961698,879.9176713754645,0
0.004176,-0.2175961455795914,879.8072806366649,-7.637846517797965e-309
0.00418,-0.2175939379376359,879.6968987287886,1.909796211868745e-313
0.004184,-0.2175917304703034,879.5865256511296,4.940656458412465e-323
0.004188,-0.2175895231775939,879.4761614029812,1.185757550018992e-322
0.004192,-0.2175873160595074,879.3658059836372,9.346057159128209e-307
0.004196,-0.2175851091160439,879.2554593923915,1.602184914027738e-306
0.0042,-0.217582902405411,879.1451216285375,-6.116799935805494e-309
0.004204,-0.2175806958111934,879.0347926913691,0
0.004208,-0.2175784893915989,878.9244725801807,-7.643278817956751e-309
0.004212,-0.2175762831466272,878.8141612942655,1.267933488863143e-311
0.004216,-0.2175740771344863,878.7038588329181,1.267940527017495e-311
0.00422,-0.2175718712387607,878.5935651954319,1.267940526954255e-311
0.004224,-0.2175696655758657,878.4832803811017,1.267933488408109e-311
0.004228,-0.217567460029386,878.3730043892215,1.26694830953415e-311
0.004232,-0.2175652546575293,878.2627372190854,1.060997895482636e-314
0.004236,-0.2175630495185032,878.1524788699876,0
0.00424,-0.2175608444958925,878.0422293412225,-6.122232236287987e-309
0.004244,-0.2175586397061124,877.9319886320849,1.697596632772218e-313
0.004248,-0.2175564350327477,877.8217567418684,4.446590812571219e-323
0.004252,-0.2175542305922136,877.7115336698685,1.185757550018992e-322
0.004256,-0.2175520263263024,877.601319415379,4.228007017786965e-307
0.00426,-0.2175498222350143,877.4911139776948,1.7802139096288e-306
0.004264,-0.2175476182601415,877.3809173561108,0
0.004268,-0.2175454145180993,877.2707295499215,0
0.004272,-0.2175432109506801,877.1605505584215,-7.65414343899686e-309
0.004276,-0.2175410075578839,877.0503803809061,1.267940529484365e-311
0.00428,-0.2175388043397106,876.94021901667,-6.129468243554207e-309
0.004284,-0.2175366012379527,876.8300664650079,1.267940529420631e-311
0.004288,-0.2175343983690254,876.7199227252153,1.267940529673592e-311
0.004292,-0.2175321956747212,876.6097877965871,2.470328229206233e-323
0.004296,-0.2175299931550398,876.4996616784181,2.470328229206233e-323
0.0043,-0.2175277908099815,876.389544370004,0
0.004304,-0.2175255886395462,876.2794358706394,-7.659575749516874e-309
0.004308,-0.2175233867019415,876.1693361796204,1.909796211868745e-313
0.004312,-0.2175211848807521,876.0592452962424,4.940656458412465e-323
0.004316,-0.2175189831759781,875.9491632198001,1.185757550018992e-322
0.00432,-0.2175167817622423,875.8390899495895,-6.13543105334575e-309
0.004324,-0.2175145804649219,875.7290254849058,1.602184914027738e-306
0.004328,-0.2175123793422244,875.6189698250448,5.73116149175846e-322
0.004332,-0.21751017839415,875.508922969302,0
0.004336,-0.2175079776206985,875.3988849169732,-7.665008049675344e-309
0.00434,-0.21750577702187,875.2888556673541,1.267940529610352e-311
0.004344,-0.2175035766558722,875.1788352197404,0
0.004348,-0.2175013764062896,875.0688235734278,0
0.004352,-0.2174991763313301,874.958820727713,1.267933490779624e-311
0.004356,-0.2174969764892012,874.8488266818914,1.26793349094563e-311
0.00436,-0.2174947767634876,874.7388414352587,-6.138529158457924e-309
0.004364,-0.217492577212397,874.6288649871116,0
0.004368,-0.2174903778941371,874.5188973367461,-7.670440360195359e-309
0.004372,-0.2174881786922924,874.4089384834583,3.182993686447908e-313
0.004376,-0.2174859796650708,874.2989884265445,7.905050333459945e-323
0.00438,-0.2174837808706798,874.1890471653008,1.185757550018992e-322
0.004384,-0.2174815822509117,874.079114699024,1.780201687388931e-306
0.004388,-0.2174793838057667,873.9691910270104,1.335115615240489e-306
0.004392,-0.217477185477037,873.8592761485562,1.780215266359132e-306
0.004396,-0.2174749873811379,873.7493700629583,2.143253309094121e-312
0.0044,-0.2174727894016542,873.6394727695131,-6.143961469301804e-309
0.004404,-0.217470591655001,873.5295842675171,1.697596632772218e-313
0.004408,-0.2174683940247633,873.4197045562674,4.446590812571219e-323
0.004412,-0.2174661966273561,873.3098336350603,1.185757550018992e-322
0.004416,-0.2174639993463643,873.1999715031931,4.228007017786965e-307
0.00442,-0.2174618022982031,873.0901181599625,1.7802139096288e-306
0.004424,-0.2174596054246649,872.9802736046653,0
0.004428,-0.217457408667542,872.8704378365987,0
0.004432,-0.2174552121432498,872.7606108550596,-7.681304981235468e-309
0.004436,-0.2174530157935806,872.6507926593451,1.267940528314418e-311
0.00444,-0.2174508195603266,872.5409832487525,-6.151197476567945e-309
0.004444,-0.2174486235599034,872.4311826225787,1.267940529136049e-311
0.004448,-0.2174464277341031,872.3213907801213,1.267933489807303e-311
0.004452,-0.2174442320829257,872.2116077206776,1.267933490091884e-311
0.004456,-0.2174420366063714,872.1018334435448,1.060997895482636e-314
0.00446,-0.2174398413044401,871.9920679480203,0
0.004464,-0.2174376461771317,871.8823112334021,-7.686737281394254e-309
0.004468,-0.2174354512244463,871.7725632989872,1.267940528440898e-311
0.004472,-0.2174332563881762,871.6628241440733,0
0.004476,-0.2174310618429445,871.5530937679584,0
0.00448,-0.2174288673559204,871.4433721699403,-6.156629777050517e-309
0.004484,-0.2174266731017269,871.3336593493162,8.547335673053565e-322
0.004488,-0.2174244790221564,871.2239553053843,2.470328229206233e-323
0.004492,-0.217422285117209,871.1142600374425,0
0.004496,-0.2174200914450921,871.0045735447885,-7.692169591914269e-309
0.0045,-0.2174178978311829,870.8948958267205,2.3341953700618e-313
0.004504,-0.2174157044501044,870.7852268825366,5.928787750094959e-323
0.004508,-0.2174135112436488,870.6755667115348,1.185757550018992e-322
0.004512,-0.2174113182700239,870.5659153130134,1.42420345051073e-306
0.004516,-0.2174091254128143,870.4562726862704,4.673065926275573e-307
0.00452,-0.2174069327302277,870.3466388306042,-6.162719906589576e-309
0.004524,-0.2174047401640564,870.2370137453132,0
0.004528,-0.2174025478889234,870.1273974296959,-7.697601902434363e-309
0.004532,-0.2174003557302058,870.0177898830503,1.267940528504139e-311
0.004536,-0.2173981637461111,869.9081911046758,1.267940529641972e-311
0.00454,-0.2173959719366394,869.7986010938698,1.267940528661746e-311
0.004544,-0.2173937803017907,869.6890198499317,1.26794052929415e-311
0.004548,-0.2173915888997726,869.5794473721601,2.470328229206233e-323
0.004552,-0.2173893976141699,869.4698836598534,2.470328229206233e-323
0.004556,-0.2173872065031901,869.3603287123109,0
0.00456,-0.2173850155668333,869.250782528831,-6.165690702315857e-309
0.004564,-0.2173828248633072,869.1412451087127,1.267940528472025e-311
0.004568,-0.2173806342761964,869.0317164512551,0
0.004572,-0.2173784438637085,868.9221965557573,0
0.004576,-0.2173762536258437,868.8126854215178,1.26794052932577e-311
0.00458,-0.2173740636208095,868.7031830478363,6.95211323174442e-310
0.004584,-0.2173718737321906,868.5936894340119,1.060997895482636e-314
0.004588,-0.2173696840181947,868.4842045793437,0
0.004592,-0.2173674944788218,868.374728483131,-7.70846655455871e-309
0.004596,-0.2173653051722795,868.2652611446733,1.26794052869386e-311
0.0046,-0.2173631159821525,868.1558025632696,-6.171123044243995e-309
0.004604,-0.2173609269666485,868.0463527382201,1.267940528250683e-311
0.004608,-0.2173587381839752,867.9369116688235,1.267933488668975e-311
0.004612,-0.2173565495177172,867.8274793543802,1.26793800933011e-311
0.004616,-0.2173543610842898,867.7180557941889,1.060997895482636e-314
0.00462,-0.2173521727672778,867.6086409875498,0
0.004624,-0.2173499846248887,867.4992349337629,-7.713898865078725e-309
0.004628,-0.2173477967153303,867.3898376321276,1.267940528440898e-311
0.004632,-0.2173456089221872,867.280449081944,1.26794052938901e-311
0.004636,-0.2173434213618748,867.1710692825117,1.267940528851467e-311
0.00464,-0.2173412339179777,867.0616982331306,-6.178359051510117e-309
0.004644,-0.2173390466487035,866.9523359331012,2.470328229206233e-323
0.004648,-0.21733685961226,866.8429823817232,2.470328229206233e-323
0.004652,-0.2173346726922318,866.7336375782971,0
0.004656,-0.2173324859468266,866.6243015221227,-7.719331175598819e-309
0.00466,-0.2173302994342521,866.5149742125004,1.267940527491798e-311
0.004664,-0.2173281130380929,866.4056556487307,0
0.004668,-0.2173259268165566,866.2963458301134,0
0.004672,-0.217323740827851,866.1870447559496,1.267933489712442e-311
0.004676,-0.2173215550137684,866.0777524255394,1.267933488977272e-311
0.00468,-0.2173193693161011,865.9684688381834,-6.181987665931656e-309
0.004684,-0.2173171838512644,865.8591939931821,0
0.004688,-0.2173149985028431,865.7499278898363,-7.724763486118834e-309
0.004692,-0.2173128133872524,865.6406705274466,1.267933491068652e-311
0.004696,-0.217310628388077,865.5314219053137,1.26794052926253e-311
0.0047,-0.2173084435635246,865.4221820227384,1.267940528282303e-311
0.004704,-0.2173062589135952,865.3129508790214,1.267933491087921e-311
0.004708,-0.2173040745547041,865.2037284734644,8.497929108469441e-322
0.004712,-0.2173018902540207,865.0945148053675,2.470328229206233e-323
0.004716,-0.2172997061279602,864.9853098740319,0
0.00472,-0.2172975222347304,864.876113678759,-6.187419966414228e-309
0.004724,-0.2172953384579159,864.7669262188498,1.267933490072616e-311
0.004728,-0.2172931549139321,864.6577474936055,1.267940529578732e-311
0.004732,-0.2172909714863636,864.5485775023271,1.267940529610352e-311
0.004736,-0.217288788233418,864.4394162443164,1.267933491301357e-311
0.00474,-0.2172866052133031,864.3302637188744,1.266948291660831e-311
0.004744,-0.2172844223096035,864.2211199253024,1.060997895482636e-314
0.004748,-0.2172822396387346,864.1119848629024,0
0.004752,-0.217280057084281,864.0028585309755,-7.735628096797635e-309
0.004756,-0.217277874762658,863.8937409288235,1.267940528092582e-311
0.00476,-0.217275692615658,863.7846320557478,-6.192852277258049e-309
0.004764,-0.2172735105850734,863.6755319110506,0
0.004768,-0.2172713287291117,863.566440494033,1.267940529041188e-311
0.004772,-0.2172691471059807,863.4573578039972,6.95211323174442e-310
0.004776,-0.2172669655992649,863.3482838402451,1.060997895482636e-314
0.00478,-0.2172647843253799,863.2392186020786,0
0.004784,-0.2172626031679101,863.1301620887995,-7.741060407317729e-309
0.004788,-0.217260422243271,863.0211142997098,1.267940528187937e-311
0.004792,-0.2172582414350472,862.912075234112,0
0.004796,-0.2172560608596541,862.8030448913078,0
0.0048,-0.2172538804006763,862.6940232705996,-6.200088284524249e-309
0.004804,-0.2172517001163214,862.5850103712894,8.497929108469441e-322
0.004808,-0.2172495200647973,862.4760061926798,2.470328229206233e-323
0.004812,-0.217247340187896,862.3670107340732,0
0.004816,-0.2172451604274102,862.258023994772,-7.746492717837743e-309
0.00482,-0.2172429808415473,862.1490459740786,1.267933491116082e-311
0.004824,-0.217240801488515,862.0400766712953,1.267940529705212e-311
0.004828,-0.2172386222518981,861.9311160857253,1.267940527934481e-311
0.004832,-0.2172364431899041,861.8221642166708,1.267933491159066e-311
0.004836,-0.2172342643607408,861.7132210634346,1.266948293486898e-311
0.00484,-0.2172320856479928,861.6042866253196,-6.203716898945472e-309
0.004844,-0.2172299071098678,861.4953609016281,0
0.004848,-0.2172277288627811,861.3864438916636,-7.751925017996213e-309
0.004852,-0.217225550673902,861.2775355947288,1.26794052869386e-311
0.004856,-0.217223372659646,861.1686360101266,1.267940528946328e-311
0.00486,-0.2172211948200129,861.0597451371602,1.267940529104429e-311
0.004864,-0.2172190172132105,860.9508629751324,1.267933488431824e-311
0.004868,-0.2172168397228234,860.841989523347,1.267933489095848e-311
0.004872,-0.2172146624070592,860.7331247811063,1.060997895482636e-314
0.004876,-0.2172124853241257,860.6242687477143,0
0.00488,-0.2172103083576076,860.515421422474,-6.209149199427965e-309
0.004884,-0.2172081315657124,860.4065828046888,1.909796211868745e-313
0.004888,-0.2172059550066479,860.2977528936623,4.940656458412465e-323
0.004892,-0.2172037785639986,860.1889316886975,1.185757550018992e-322
0.004896,-0.2172016022959724,860.0801191890986,9.346057159128209e-307
0.0049,-0.2171994262025692,859.9713153941688,1.602184914027738e-306
0.004904,-0.2171972503419966,859.8625203032117,5.73116149175846e-322
0.004908,-0.2171950745978393,859.7537339155311,0
0.004912,-0.2171928990865126,859.6449562304309,-7.762789639036322e-309
0.004916,-0.2171907236916013,859.5361872472148,1.267940529484365e-311
0.00492,-0.217188548471313,859.4274269651868,-6.214581510271865e-309
0.004924,-0.2171863734838553,859.3186753836507,0
0.004928,-0.2171841986128129,859.2099325019104,1.26794052935739e-311
0.004932,-0.2171820239163935,859.1011983192701,8.843775060558313e-322
0.004936,-0.2171798493945971,858.9924728350339,2.470328229206233e-323
0.00494,-0.2171776750474237,858.8837560485059,0
0.004944,-0.2171755008748733,858.7750479589904,-7.768221949556337e-309
0.004948,-0.2171733268769458,858.6663485657914,1.267933490286052e-311
0.004952,-0.217171153111849,858.5576578682136,1.267940528124202e-311
0.004956,-0.2171689794631675,858.4489758655611,1.267940527966101e-311
0.00496,-0.217166805989109,858.3403025571383,-6.221817517537986e-309
0.004964,-0.2171646326896735,858.23163794225,8.547335673053565e-322
0.004968,-0.2171624595648609,858.1229820202003,2.470328229206233e-323
0.004972,-0.2171602866146713,858.0143347902942,0
0.004976,-0.2171581138391048,857.9056962518362,-7.773654249715123e-309
0.00498,-0.2171559412963688,857.797066404131,1.267940528535759e-311
0.004984,-0.2171537688118406,857.6884452464832,0
0.004988,-0.2171515966183506,857.5798327781979,1.267940528060962e-311
0.004992,-0.2171494244830683,857.4712289985799,1.26793349025789e-311
0.004996,-0.2171472526388243,857.3626339069342,1.267942240334389e-311
0.005,-0.2171450809109956,857.2540475025656,-6.225446121598218e-309
0.005,-0.2171450809109956,857.254047502564,0
0.005,-0.2171450809109956,857.254047502564,-7.779086560235138e-309
0.005004,-0.2171429093577899,857.1454697848341,1.267933490120046e-311
0.005008,-0.2171407379792072,857.0369007527828,1.267940528029342e-311
0.005012,-0.2171385667752475,856.9283404053851,1.267940529547111e-311
0.005016,-0.2171363957459107,856.8197887425644,1.267933490471327e-311
0.00502,-0.2171342248329893,856.7112457617021,2.519734793790357e-321
0.005024,-0.2171320541528985,856.6027114632798,2.470328229206233e-323
0.005028,-0.2171298836474307,856.4941858474805,0
0.005032,-0.2171277133165859,856.3856689143043,-6.230878432442098e-309
0.005036,-0.217125543160364,856.2771606559019,1.267933491258373e-311
0.00504,-0.2171233731787652,856.1686610746909,1.267940528472025e-311
0.005044,-0.2171212033135816,856.0601701721469,1.267940528566885e-311
0.005048,-0.2171190336812288,855.9516879482696,1.267933489925878e-311
0.005052,-0.2171168642234989,855.8432144030594,1.266948293542233e-311
0.005056,-0.2171146949403919,855.734749536516,1.060997895482636e-314
0.00506,-0.2171125257737003,855.6262933486396,0
0.005064,-0.2171103568398394,855.5178458394299,-7.789951181275246e-309
0.005068,-0.2171081880806014,855.4094069983637,1.267940528535759e-311
0.005072,-0.2171060194959864,855.3009768263009,-6.238114439708239e-309
0.005076,-0.2171038510859944,855.1925553290326,1.267940529009568e-311
0.00508,-0.2171016827924177,855.0841425065588,1.267933490589903e-311
0.005084,-0.217099514673464,854.9757383588795,1.267933490495042e-311
0.005088,-0.2170973467873409,854.8673428859946,1.060997895482636e-314
0.005092,-0.2170951790758409,854.7589560879043,0
0.005096,-0.2170930114807561,854.6505779646083,-7.795383522879579e-309
0.0051,-0.217090844118502,854.5422085062039,1.909796211868745e-313
0.005104,-0.2170886768726632,854.4338477053423,4.940656458412465e-323
0.005108,-0.2170865098596551,854.325495573867,1.185757550018992e-322
0.005112,-0.2170843429630622,854.2171521117778,-6.244077280584099e-309
0.005116,-0.2170821762993,854.108817319075,1.602184914027738e-306
0.00512,-0.2170800097519532,854.0004911957584,5.73116149175846e-322
0.005124,-0.217077843437437,853.8921737418281,0
0.005128,-0.2170756772393361,853.783864957284,-7.800815833399594e-309
0.005132,-0.2170735112158582,853.6755648366416,1.267939824867209e-311
0.005136,-0.2170713454252109,853.5672733638855,0
0.00514,-0.2170691797509789,853.4589905549276,0
0.005144,-0.21706701425137,853.3507164097681,1.266961702586627e-311
0.005148,-0.217064848926384,853.2424509284067,1.267933490068169e-311
0.005152,-0.217062683776021,853.1341941108436,-6.247175396057897e-309
0.005156,-0.2170605188584886,853.0259459570788,0
0.00516,-0.2170583540573716,852.9177064671121,-7.806248143919688e-309
0.005164,-0.2170561894890852,852.8094756403599,1.267940528029342e-311
0.005168,-0.2170540250372142,852.7012534609389,0
0.005172,-0.2170518607599661,852.5930399394832,0
0.005176,-0.217049696657341,852.4848350753608,1.267933491206496e-311
0.00518,-0.2170475327293389,852.3766388679402,1.267909502161312e-311
0.005184,-0.2170453689759597,852.2684513165894,1.060997895482636e-314
0.005188,-0.2170432053972036,852.160272420677,0
0.005192,-0.2170410419348627,852.0521021795707,-6.252607706901698e-309
0.005196,-0.2170388787635602,851.9439405926393,1.267933488293979e-311
0.0052,-0.217036715708673,851.8357876592509,1.267940528092582e-311
0.005204,-0.2170345528284088,851.7276433787733,1.267940528345544e-311
0.005208,-0.2170323900645599,851.6195077505752,1.267933488313248e-311
0.005212,-0.2170302275335416,851.5113807740248,1.266948287178668e-311
0.005216,-0.2170280651771463,851.4032624484902,1.060997895482636e-314
0.00522,-0.2170259029953741,851.2951527733397,0
0.005224,-0.2170237409300171,851.1870517479414,-7.817112754598489e-309
0.005228,-0.2170215791556984,851.0789593716639,1.26794052926253e-311
0.005232,-0.2170194174395874,850.9708756409811,-6.25804000738429e-309
0.005236,-0.2170172559563071,850.8628005559102,0
0.00524,-0.2170150946476497,850.7547341171235,1.267933490518757e-311
0.005244,-0.2170129334554076,850.6466763239279,3.063207004215729e-322
