"time", "stairBouncingBall.Root.$wallTime", "stairBouncingBall.Root.stairBouncingBallwin3264.$wallTime", "stairBouncingBall.Root.stairBouncingBallwin3264.x", "stairBouncingBall.Root.stairBouncingBallwin3264.der(x)", "stairBouncingBall.Root.stairBouncingBallwin3264.y", "stairBouncingBall.Root.stairBouncingBallwin3264.der(y)", "stairBouncingBall.Root.stairBouncingBallwin3264.xs", "stairBouncingBall.Root.stairBouncingBallwin3264.der(xs)", "stairBouncingBall.Root.stairBouncingBallwin3264.ys", "stairBouncingBall.Root.stairBouncingBallwin3264.der(ys)", "stairBouncingBall.Root.stairBouncingBallwin3264.rebound", "stairBouncingBall.Root.stairBouncingBallwin3264.stair"
4.76, 0.0169543, 0.0049868, 2.46870073973, 0.310629926027, 8.70335528433, -2.38875589433, 0.310629926027, -0.0310629926027, -2.38875589433, -9.56777441057, 0, 8
4.77, 0.0169543, 0.0049868, 2.47180577692, 0.310319422308, 8.67907899454, -2.48439476535, 0.310319422308, -0.0310319422308, -2.48439476535, -9.55821052347, 0, 8
4.77, 0.0169543, 0.0049868, 2.47180577692, 0.310319422308, 8.67907899454, -2.48439476535, 0.310319422308, -0.0310319422308, -2.48439476535, -9.55821052347, 0, 8
4.78, 0.0169543, 0.0049868, 2.4749077023, 0.31000922977, 8.65384422759, -2.57993778865, 0.31000922977, -0.031000922977, -2.57993778865, -9.54865622113, 0, 8
4.78, 0.0169543, 0.0049868, 2.4749077023, 0.31000922977, 8.65384422759, -2.57993778865, 0.31000922977, -0.031000922977, -2.57993778865, -9.54865622113, 0, 8
4.79, 0.0169543, 0.0049868, 2.47800651686, 0.309699348314, 8.62765128959, -2.67538499485, 0.309699348314, -0.0309699348314, -2.67538499485, -9.53911150051, 0, 8
4.79, 0.0169543, 0.0049868, 2.47800651686, 0.309699348314, 8.62765128959, -2.67538499485, 0.309699348314, -0.0309699348314, -2.67538499485, -9.53911150051, 0, 8
4.8, 0.0169543, 0.0049868, 2.48110222158, 0.309389777842, 8.60050048665, -2.77073641456, 0.309389777842, -0.0309389777842, -2.77073641456, -9.52957635854, 0, 8
4.8, 0.0169543, 0.0049868, 2.48110222158, 0.309389777842, 8.60050048665, -2.77073641456, 0.309389777842, -0.0309389777842, -2.77073641456, -9.52957635854, 0, 8
4.81, 0.0169543, 0.0049868, 2.48419481747, 0.309080518253, 8.57239212488, -2.86599207838, 0.309080518253, -0.0309080518253, -2.86599207838, -9.52005079216, 0, 8
4.81, 0.0169543, 0.0049868, 2.48419481747, 0.309080518253, 8.57239212488, -2.86599207838, 0.309080518253, -0.0309080518253, -2.86599207838, -9.52005079216, 0, 8
4.82, 0.0169543, 0.0049868, 2.48728430552, 0.308771569448, 8.54332651039, -2.96115201693, 0.308771569448, -0.0308771569448, -2.96115201693, -9.51053479831, 0, 8
4.82, 0.0169543, 0.0049868, 2.48728430552, 0.308771569448, 8.54332651039, -2.96115201693, 0.308771569448, -0.0308771569448, -2.96115201693, -9.51053479831, 0, 8
4.83, 0.0169543, 0.0049868, 2.49037068672, 0.308462931328, 8.5133039493, -3.05621626082, 0.308462931328, -0.0308462931328, -3.05621626082, -9.50102837392, 0, 8
4.83, 0.0169543, 0.0049868, 2.49037068672, 0.308462931328, 8.5133039493, -3.05621626082, 0.308462931328, -0.0308462931328, -3.05621626082, -9.50102837392, 0, 8
4.84, 0.0169543, 0.0049868, 2.49345396206, 0.308154603794, 8.48232474771, -3.15118484066, 0.308154603794, -0.0308154603794, -3.15118484066, -9.49153151593, 0, 8
4.84, 0.0169543, 0.0049868, 2.49345396206, 0.308154603794, 8.48232474771, -3.15118484066, 0.308154603794, -0.0308154603794, -3.15118484066, -9.49153151593, 0, 8
4.85, 0.0169543, 0.0049868, 2.49653413254, 0.307846586746, 8.45038921174, -3.24605778707, 0.307846586746, -0.0307846586746, -3.24605778707, -9.48204422129, 0, 8
4.85, 0.0169543, 0.0049868, 2.49653413254, 0.307846586746, 8.45038921174, -3.24605778707, 0.307846586746, -0.0307846586746, -3.24605778707, -9.48204422129, 0, 8
4.86, 0.0169543, 0.0049868, 2.49961119916, 0.307538880084, 8.41749764748, -3.34083513064, 0.307538880084, -0.0307538880084, -3.34083513064, -9.47256648694, 0, 8
4.86, 0.0169543, 0.0049868, 2.49961119916, 0.307538880084, 8.41749764748, -3.34083513064, 0.307538880084, -0.0307538880084, -3.34083513064, -9.47256648694, 0, 8
4.87, 0.0169543, 0.0049868, 2.5026851629, 0.30723148371, 8.38365036107, -3.435516902, 0.30723148371, -0.030723148371, -3.435516902, -9.4630983098, 0, 8
4.87, 0.0169543, 0.0049868, 2.5026851629, 0.30723148371, 8.38365036107, -3.435516902, 0.30723148371, -0.030723148371, -3.435516902, -9.4630983098, 0, 8
4.88, 0.0169543, 0.0049868, 2.50575602476, 0.306924397524, 8.3488476586, -3.53010313175, 0.306924397524, -0.0306924397524, -3.53010313175, -9.45363968682, 0, 8
4.88, 0.0169543, 0.0049868, 2.50575602476, 0.306924397524, 8.3488476586, -3.53010313175, 0.306924397524, -0.0306924397524, -3.53010313175, -9.45363968682, 0, 8
4.89, 0.0169543, 0.0049868, 2.50882378574, 0.306617621426, 8.31308984619, -3.62459385051, 0.306617621426, -0.0306617621426, -3.62459385051, -9.44419061495, 0, 8
4.89, 0.0169543, 0.0049868, 2.50882378574, 0.306617621426, 8.31308984619, -3.62459385051, 0.306617621426, -0.0306617621426, -3.62459385051, -9.44419061495, 0, 8
4.9, 0.0169543, 0.0049868, 2.51188844742, 0.306311155258, 8.27637741457, -3.71898910735, 0.306311155258, -0.0306311155258, -3.71898910735, -9.43475108926, 0, 8
4.9, 0.0169543, 0.0049868, 2.51188844742, 0.306311155258, 8.27637741457, -3.71898910735, 0.306311155258, -0.0306311155258, -3.71898910735, -9.43475108926, 0, 8
4.91, 0.0169543, 0.0049868, 2.51495028807, 0.306004971193, 8.23879606895, -3.81329747279, 0.306004971193, -0.0306004971193, -3.81329747279, -9.42532025272, 0, 8
4.91, 0.0169543, 0.0049868, 2.51495028807, 0.306004971193, 8.23879606895, -3.81329747279, 0.306004971193, -0.0306004971193, -3.81329747279, -9.42532025272, 0, 8
4.92, 0.0169543, 0.0049868, 2.51800906497, 0.305699093503, 8.20027105325, -3.90751147122, 0.305699093503, -0.0305699093503, -3.90751147122, -9.41589885288, 0, 8
4.92, 0.0169543, 0.0049868, 2.51800906497, 0.305699093503, 8.20027105325, -3.90751147122, 0.305699093503, -0.0305699093503, -3.90751147122, -9.41589885288, 0, 8
4.93, 0.0169543, 0.0049868, 2.52106478049, 0.305393521951, 8.16080309523, -4.00163117542, 0.305393521951, -0.0305393521951, -4.00163117542, -9.40648688246, 0, 8
4.93, 0.0169543, 0.0049868, 2.52106478049, 0.305393521951, 8.16080309523, -4.00163117542, 0.305393521951, -0.0305393521951, -4.00163117542, -9.40648688246, 0, 8
4.94, 0.0169543, 0.0049868, 2.52411743699, 0.305088256301, 8.12039292265, -4.09565665816, 0.305088256301, -0.0305088256301, -4.09565665816, -9.39708433418, 0, 8
4.94, 0.0169543, 0.0049868, 2.52411743699, 0.305088256301, 8.12039292265, -4.09565665816, 0.305088256301, -0.0305088256301, -4.09565665816, -9.39708433418, 0, 8
4.95, 0.0169543, 0.0049868, 2.52716703684, 0.304783296316, 8.07904126329, -4.18958799222, 0.304783296316, -0.0304783296316, -4.18958799222, -9.38769120078, 0, 8
4.95, 0.0179518, 0.0049868, 2.52716703684, 0.304783296316, 8.07904126329, -4.18958799222, 0.304783296316, -0.0304783296316, -4.18958799222, -9.38769120078, 0, 8
4.96, 0.0179518, 0.0049868, 2.53021358239, 0.304478641761, 8.0367488449, -4.28342525038, 0.304478641761, -0.0304478641761, -4.28342525038, -9.37830747496, 0, 8
4.96, 0.0179518, 0.0049868, 2.53021358239, 0.304478641761, 8.0367488449, -4.28342525038, 0.304478641761, -0.0304478641761, -4.28342525038, -9.37830747496, 0, 8
4.97, 0.0179518, 0.0049868, 2.53325704231, 0.304174295769, 7.99388917061, -3.72746578352, 0.304174295769, -0.0304174295769, -3.72746578352, 713.47300869, 1, 8
4.97, 0.0179518, 0.0049868, 2.53325704231, 0.304174295769, 7.99388917061, -3.72746578352, 0.304174295769, -0.0304174295769, -3.72746578352, 713.47300869, 1, 8
4.98, 0.0179518, 0.0049868, 2.53629712299, 0.303870287701, 8.00553921283, 3.74711214064, 0.303870287701, -0.0303870287701, 3.74711214064, -10.1813612141, 0, 8
4.98, 0.0179518, 0.0049868, 2.53629712299, 0.303870287701, 8.00553921283, 3.74711214064, 0.303870287701, -0.0303870287701, 3.74711214064, -10.1813612141, 0, 8
4.99, 0.0179518, 0.0049868, 2.5393330502, 0.30356669498, 8.04208033119, 3.64539152881, 0.30356669498, -0.030356669498, 3.64539152881, -10.1711891529, 0, 8
4.99, 0.0179518, 0.0049868, 2.5393330502, 0.30356669498, 8.04208033119, 3.64539152881, 0.30356669498, -0.030356669498, 3.64539152881, -10.1711891529, 0, 8
5, 0.0179518, 0.0049868, 2.5423665516, 0.30326334484, 8.07780866749, 3.54375219518, 0.30326334484, -0.030326334484, 3.54375219518, -10.1610252195, 0, 8
5, 0.0179518, 0.0049868, 2.5423665516, 0.30326334484, 8.07780866749, 3.54375219518, 0.30326334484, -0.030326334484, 3.54375219518, -10.1610252195, 0, 8
5.01, 0.0179518, 0.0049868, 2.54539723593, 0.302960276407, 8.11259312236, 3.44220724969, 0.302960276407, -0.0302960276407, 3.44220724969, -10.150870725, 0, 8
5.01, 0.0179518, 0.0049868, 2.54539723593, 0.302960276407, 8.11259312236, 3.44220724969, 0.302960276407, -0.0302960276407, 3.44220724969, -10.150870725, 0, 8
5.02, 0.0179518, 0.0049868, 2.54842514279, 0.302657485721, 8.14644697198, 3.34075536473, 0.302657485721, -0.0302657485721, 3.34075536473, -10.1407255365, 0, 8
5.02, 0.0179518, 0.0049868, 2.54842514279, 0.302657485721, 8.14644697198, 3.34075536473, 0.302657485721, -0.0302657485721, 3.34075536473, -10.1407255365, 0, 8
5.03, 0.0179518, 0.0049868, 2.55145005577, 0.302354994423, 8.17929770381, 3.23940379155, 0.302354994423, -0.0302354994423, 3.23940379155, -10.1305903792, 0, 8
5.03, 0.0179518, 0.0049868, 2.55145005577, 0.302354994423, 8.17929770381, 3.23940379155, 0.302354994423, -0.0302354994423, 3.23940379155, -10.1305903792, 0, 8
5.04, 0.0179518, 0.0049868, 2.55447204016, 0.302052795984, 8.21116719527, 3.1381503424, 0.302052795984, -0.0302052795984, 3.1381503424, -10.1204650342, 0, 8
5.04, 0.0179518, 0.0049868, 2.55447204016, 0.302052795984, 8.21116719527, 3.1381503424, 0.302052795984, -0.0302052795984, 3.1381503424, -10.1204650342, 0, 8
5.05, 0.0179518, 0.0049868, 2.55749096828, 0.301750903172, 8.24201266021, 3.03699929591, 0.301750903172, -0.0301750903172, 3.03699929591, -10.1103499296, 0, 8
5.05, 0.0179518, 0.0049868, 2.55749096828, 0.301750903172, 8.24201266021, 3.03699929591, 0.301750903172, -0.0301750903172, 3.03699929591, -10.1103499296, 0, 8
5.06, 0.0179518, 0.0049868, 2.56050691475, 0.301449308525, 8.2718591066, 2.93594815127, 0.301449308525, -0.0301449308525, 2.93594815127, -10.1002448151, 0, 8
5.06, 0.0179518, 0.0049868, 2.56050691475, 0.301449308525, 8.2718591066, 2.93594815127, 0.301449308525, -0.0301449308525, 2.93594815127, -10.1002448151, 0, 8
5.07, 0.0179518, 0.0049868, 2.56351987957, 0.301148012043, 8.30070653443, 2.83499690848, 0.301148012043, -0.0301148012043, 2.83499690848, -10.0901496908, 0, 8
5.07, 0.0179518, 0.0049868, 2.56351987957, 0.301148012043, 8.30070653443, 2.83499690848, 0.301148012043, -0.0301148012043, 2.83499690848, -10.0901496908, 0, 8
5.08, 0.0179518, 0.0049868, 2.56652982735, 0.300847017265, 8.32854308363, 2.73414675356, 0.300847017265, -0.0300847017265, 2.73414675356, -10.0800646754, 0, 8
5.08, 0.0179518, 0.0049868, 2.56652982735, 0.300847017265, 8.32854308363, 2.73414675356, 0.300847017265, -0.0300847017265, 2.73414675356, -10.0800646754, 0, 8
5.09, 0.0179518, 0.0049868, 2.5695367719, 0.30054632281, 8.35537338077, 2.63339722385, 0.30054632281, -0.030054632281, 2.63339722385, -10.0699897224, 0, 8
5.09, 0.0179518, 0.0049868, 2.5695367719, 0.30054632281, 8.35537338077, 2.63339722385, 0.30054632281, -0.030054632281, 2.63339722385, -10.0699897224, 0, 8
5.1, 0.0179518, 0.0049868, 2.57254072104, 0.300245927896, 8.38120004987, 2.53274805694, 0.300245927896, -0.0300245927896, 2.53274805694, -10.0599248057, 0, 8
5.1, 0.0179518, 0.0049868, 2.57254072104, 0.300245927896, 8.38120004987, 2.53274805694, 0.300245927896, -0.0300245927896, 2.53274805694, -10.0599248057, 0, 8
5.11, 0.0179518, 0.0049868, 2.57554167478, 0.299945832522, 8.40602309094, 2.43219925283, 0.299945832522, -0.0299945832522, 2.43219925283, -10.0498699253, 0, 8
5.11, 0.0179518, 0.0049868, 2.57554167478, 0.299945832522, 8.40602309094, 2.43219925283, 0.299945832522, -0.0299945832522, 2.43219925283, -10.0498699253, 0, 8
5.12, 0.0179518, 0.0049868, 2.57853963312, 0.299646036688, 8.42984250398, 2.33175081153, 0.299646036688, -0.0299646036688, 2.33175081153, -10.0398250812, 0, 8
5.12, 0.0179518, 0.0049868, 2.57853963312, 0.299646036688, 8.42984250398, 2.33175081153, 0.299646036688, -0.0299646036688, 2.33175081153, -10.0398250812, 0, 8
5.13, 0.0179518, 0.0049868, 2.58153460308, 0.299346539692, 8.45266064178, 2.23140249775, 0.299346539692, -0.0299346539692, 2.23140249775, -10.0297902498, 0, 8
5.13, 0.0179518, 0.0049868, 2.58153460308, 0.299346539692, 8.45266064178, 2.23140249775, 0.299346539692, -0.0299346539692, 2.23140249775, -10.0297902498, 0, 8
5.14, 0.0179518, 0.0049868, 2.58452665262, 0.299047334738, 8.47450027532, 2.1311520344, 0.299047334738, -0.0299047334738, 2.1311520344, -10.0197652034, 0, 8
5.14, 0.0179518, 0.0049868, 2.58452665262, 0.299047334738, 8.47450027532, 2.1311520344, 0.299047334738, -0.0299047334738, 2.1311520344, -10.0197652034, 0, 8
5.15, 0.0179518, 0.0049868, 2.58751571947, 0.298748428053, 8.49534053846, 2.03100150808, 0.298748428053, -0.0298748428053, 2.03100150808, -10.0097501508, 0, 8
5.15, 0.0179518, 0.0049868, 2.58751571947, 0.298748428053, 8.49534053846, 2.03100150808, 0.298748428053, -0.0298748428053, 2.03100150808, -10.0097501508, 0, 8
5.16, 0.0179518, 0.0049868, 2.59050180362, 0.298449819638, 8.51518143121, 1.93095091881, 0.298449819638, -0.0298449819638, 1.93095091881, -9.99974509188, 0, 8
5.16, 0.0179518, 0.0049868, 2.59050180362, 0.298449819638, 8.51518143121, 1.93095091881, 0.298449819638, -0.0298449819638, 1.93095091881, -9.99974509188, 0, 8
5.17, 0.0179518, 0.0049868, 2.59348490507, 0.298151509493, 8.53402295356, 1.83100026657, 0.298151509493, -0.0298151509493, 1.83100026657, -9.98975002666, 0, 8
5.17, 0.0179518, 0.0049868, 2.59348490507, 0.298151509493, 8.53402295356, 1.83100026657, 0.298151509493, -0.0298151509493, 1.83100026657, -9.98975002666, 0, 8
5.18, 0.0179518, 0.0049868, 2.59646502383, 0.297853497617, 8.55186510551, 1.73114955138, 0.297853497617, -0.0297853497617, 1.73114955138, -9.97976495514, 0, 8
5.18, 0.0179518, 0.0049868, 2.59646502383, 0.297853497617, 8.55186510551, 1.73114955138, 0.297853497617, -0.0297853497617, 1.73114955138, -9.97976495514, 0, 8
5.19, 0.0179518, 0.0049868, 2.5994421599, 0.29755578401, 8.56870788707, 1.63139877322, 0.29755578401, -0.029755578401, 1.63139877322, -9.96978987732, 0, 8
5.19, 0.0179518, 0.0049868, 2.5994421599, 0.29755578401, 8.56870788707, 1.63139877322, 0.29755578401, -0.029755578401, 1.63139877322, -9.96978987732, 0, 8
5.2, 0.0179518, 0.0049868, 2.60241631326, 0.297258368674, 8.58455129823, 1.5317479321, 0.297258368674, -0.0297258368674, 1.5317479321, -9.95982479321, 0, 8
5.2, 0.0189491, 0.0049868, 2.60241631326, 0.297258368674, 8.58455129823, 1.5317479321, 0.297258368674, -0.0297258368674, 1.5317479321, -9.95982479321, 0, 8
5.21, 0.0189491, 0.0049868, 2.60538748394, 0.296961251606, 8.599395339, 1.43219702803, 0.296961251606, -0.0296961251606, 1.43219702803, -9.9498697028, 0, 8
5.21, 0.0189491, 0.0049868, 2.60538748394, 0.296961251606, 8.599395339, 1.43219702803, 0.296961251606, -0.0296961251606, 1.43219702803, -9.9498697028, 0, 8
5.22, 0.0189491, 0.0049868, 2.60835567192, 0.296664432808, 8.61324000937, 1.33274606099, 0.296664432808, -0.0296664432808, 1.33274606099, -9.9399246061, 0, 8
5.22, 0.0189491, 0.0049868, 2.60835567192, 0.296664432808, 8.61324000937, 1.33274606099, 0.296664432808, -0.0296664432808, 1.33274606099, -9.9399246061, 0, 8
5.23, 0.0189491, 0.0049868, 2.6113208772, 0.29636791228, 8.62608530934, 1.23339503099, 0.29636791228, -0.029636791228, 1.23339503099, -9.9299895031, 0, 8
5.23, 0.0189491, 0.0049868, 2.6113208772, 0.29636791228, 8.62608530934, 1.23339503099, 0.29636791228, -0.029636791228, 1.23339503099, -9.9299895031, 0, 8
5.24, 0.0189491, 0.0049868, 2.61428309979, 0.296071690021, 8.63793123892, 1.13414393804, 0.296071690021, -0.0296071690021, 1.13414393804, -9.9200643938, 0, 8
5.24, 0.0189491, 0.0049868, 2.61428309979, 0.296071690021, 8.63793123892, 1.13414393804, 0.296071690021, -0.0296071690021, 1.13414393804, -9.9200643938, 0, 8
5.25, 0.0189491, 0.0049868, 2.61724240143, 0.295775759857, 8.64879848798, 1.03499071313, 0.295775759857, -0.0295775759857, 1.03499071313, -9.91014907131, 0, 8
5.25, 0.0189491, 0.0049868, 2.61724240143, 0.295775759857, 8.64879848798, 1.03499071313, 0.295775759857, -0.0295775759857, 1.03499071313, -9.91014907131, 0, 8
5.26, 0.0189491, 0.0049868, 2.62019884264, 0.295480115736, 8.6587073298, 0.935933328948, 0.295480115736, -0.0295480115736, 0.935933328948, -9.90024333289, 0, 8
5.26, 0.0189491, 0.0049868, 2.62019884264, 0.295480115736, 8.6587073298, 0.935933328948, 0.295480115736, -0.0295480115736, 0.935933328948, -9.90024333289, 0, 8
5.27, 0.0189491, 0.0049868, 2.62315232848, 0.295184767152, 8.66762595721, 0.836974966207, 0.295184767152, -0.0295184767152, 0.836974966207, -9.89034749662, 0, 8
5.27, 0.0189491, 0.0049868, 2.62315232848, 0.295184767152, 8.66762595721, 0.836974966207, 0.295184767152, -0.0295184767152, 0.836974966207, -9.89034749662, 0, 8
5.28, 0.0189491, 0.0049868, 2.62610285895, 0.294889714105, 8.67555437021, 0.738115624906, 0.294889714105, -0.0294889714105, 0.738115624906, -9.88046156249, 0, 8
5.28, 0.0189491, 0.0049868, 2.62610285895, 0.294889714105, 8.67555437021, 0.738115624906, 0.294889714105, -0.0294889714105, 0.738115624906, -9.88046156249, 0, 8
5.29, 0.0189491, 0.0049868, 2.62905043405, 0.294594956595, 8.68249256881, 0.639355305047, 0.294594956595, -0.0294594956595, 0.639355305047, -9.8705855305, 0, 8
5.29, 0.0189491, 0.0049868, 2.62905043405, 0.294594956595, 8.68249256881, 0.639355305047, 0.294594956595, -0.0294594956595, 0.639355305047, -9.8705855305, 0, 8
5.3, 0.0189491, 0.0049868, 2.63199505378, 0.294300494622, 8.68844055299, 0.540694006628, 0.294300494622, -0.0294300494622, 0.540694006628, -9.86071940066, 0, 8
5.3, 0.0189491, 0.0049868, 2.63199505378, 0.294300494622, 8.68844055299, 0.540694006628, 0.294300494622, -0.0294300494622, 0.540694006628, -9.86071940066, 0, 8
5.31, 0.0189491, 0.0049868, 2.63493671815, 0.294006328185, 8.69339832277, 0.442131729651, 0.294006328185, -0.0294006328185, 0.442131729651, -9.85086317297, 0, 8
5.31, 0.0189491, 0.0049868, 2.63493671815, 0.294006328185, 8.69339832277, 0.442131729651, 0.294006328185, -0.0294006328185, 0.442131729651, -9.85086317297, 0, 8
5.32, 0.0189491, 0.0049868, 2.63787542714, 0.293712457286, 8.69736587814, 0.343668474114, 0.293712457286, -0.0293712457286, 0.343668474114, -9.84101684741, 0, 8
5.32, 0.0189491, 0.0049868, 2.63787542714, 0.293712457286, 8.69736587814, 0.343668474114, 0.293712457286, -0.0293712457286, 0.343668474114, -9.84101684741, 0, 8
5.33, 0.0189491, 0.0049868, 2.64081118077, 0.293418881923, 8.7003432191, 0.245304240018, 0.293418881923, -0.0293418881923, 0.245304240018, -9.831180424, 0, 8
5.33, 0.0189491, 0.0049868, 2.64081118077, 0.293418881923, 8.7003432191, 0.245304240018, 0.293418881923, -0.0293418881923, 0.245304240018, -9.831180424, 0, 8
5.34, 0.0189491, 0.0049868, 2.64374397903, 0.293125602097, 8.70233034565, 0.147039027363, 0.293125602097, -0.0293125602097, 0.147039027363, -9.82135390274, 0, 8
5.34, 0.0189491, 0.0049868, 2.64374397903, 0.293125602097, 8.70233034565, 0.147039027363, 0.293125602097, -0.0293125602097, 0.147039027363, -9.82135390274, 0, 8
5.35, 0.0189491, 0.0049868, 2.64667382192, 0.292832617808, 8.70332725779, 0.0488728361484, 0.292832617808, -0.0292832617808, 0.0488728361484, -9.81153728361, 0, 8
5.35, 0.0189491, 0.0049868, 2.64667382192, 0.292832617808, 8.70332725779, 0.0488728361484, 0.292832617808, -0.0292832617808, 0.0488728361484, -9.81153728361, 0, 8
5.36, 0.0189491, 0.0049868, 2.64960070944, 0.292539929056, 8.70333395553, -0.0491943336251, 0.292539929056, -0.0292539929056, -0.0491943336251, -9.80173056664, 0, 8
5.36, 0.0189491, 0.0049868, 2.64960070944, 0.292539929056, 8.70333395553, -0.0491943336251, 0.292539929056, -0.0292539929056, -0.0491943336251, -9.80173056664, 0, 8
5.37, 0.0189491, 0.0049868, 2.65252477084, 0.292247522916, 8.70239374434, -0.147166812506, 0.292247522916, -0.0292247522916, -0.147166812506, -9.79193331875, 0, 8
5.37, 0.0189491, 0.0049868, 2.65252477084, 0.292247522916, 8.70239374434, -0.147166812506, 0.292247522916, -0.0292247522916, -0.147166812506, -9.79193331875, 0, 8
5.38, 0.0189491, 0.0049868, 2.65544597172, 0.291955402828, 8.70049509669, -0.245043447741, 0.291955402828, -0.0291955402828, -0.245043447741, -9.78214565523, 0, 8
5.38, 0.0189491, 0.0049868, 2.65544597172, 0.291955402828, 8.70049509669, -0.245043447741, 0.291955402828, -0.0291955402828, -0.245043447741, -9.78214565523, 0, 8
5.39, 0.0189491, 0.0049868, 2.65836424918, 0.291663575082, 8.69761693975, -0.342822132048, 0.291663575082, -0.0291663575082, -0.342822132048, -9.7723677868, 0, 8
5.39, 0.0189491, 0.0049868, 2.65836424918, 0.291663575082, 8.69761693975, -0.342822132048, 0.291663575082, -0.0291663575082, -0.342822132048, -9.7723677868, 0, 8
5.4, 0.0189491, 0.0049868, 2.66127960322, 0.291372039678, 8.69375927354, -0.440502865427, 0.291372039678, -0.0291372039678, -0.440502865427, -9.76259971346, 0, 8
5.4, 0.0189491, 0.0049868, 2.66127960322, 0.291372039678, 8.69375927354, -0.440502865427, 0.291372039678, -0.0291372039678, -0.440502865427, -9.76259971346, 0, 8
5.41, 0.0189491, 0.0049868, 2.66419203384, 0.291080796616, 8.68892209806, -0.538085647878, 0.291080796616, -0.0291080796616, -0.538085647878, -9.75284143521, 0, 8
5.41, 0.0189491, 0.0049868, 2.66419203384, 0.291080796616, 8.68892209806, -0.538085647878, 0.291080796616, -0.0291080796616, -0.538085647878, -9.75284143521, 0, 8
5.42, 0.0189491, 0.0049868, 2.66710154104, 0.290789845896, 8.68310541329, -0.635570479401, 0.290789845896, -0.0290789845896, -0.635570479401, -9.74309295206, 0, 8
5.42, 0.0189491, 0.0049868, 2.66710154104, 0.290789845896, 8.68310541329, -0.635570479401, 0.290789845896, -0.0290789845896, -0.635570479401, -9.74309295206, 0, 8
5.43, 0.0189491, 0.0049868, 2.67000812483, 0.290499187517, 8.67630921925, -0.732957359997, 0.290499187517, -0.0290499187517, -0.732957359997, -9.733354264, 0, 8
5.43, 0.0189491, 0.0049868, 2.67000812483, 0.290499187517, 8.67630921925, -0.732957359997, 0.290499187517, -0.0290499187517, -0.732957359997, -9.733354264, 0, 8
5.44, 0.0189491, 0.0049868, 2.6729117852, 0.29020882148, 8.66853351593, -0.830246289665, 0.29020882148, -0.029020882148, -0.830246289665, -9.72362537103, 0, 8
5.44, 0.0189491, 0.0049868, 2.6729117852, 0.29020882148, 8.66853351593, -0.830246289665, 0.29020882148, -0.029020882148, -0.830246289665, -9.72362537103, 0, 8
5.45, 0.0189491, 0.0049868, 2.67581252215, 0.289918747785, 8.65977830333, -0.927437268405, 0.289918747785, -0.0289918747785, -0.927437268405, -9.71390627316, 0, 8
5.45, 0.0189491, 0.0049868, 2.67581252215, 0.289918747785, 8.65977830333, -0.927437268405, 0.289918747785, -0.0289918747785, -0.927437268405, -9.71390627316, 0, 8
5.46, 0.0189491, 0.0049868, 2.67871033568, 0.289628966432, 8.65004358145, -1.02453029622, 0.289628966432, -0.0289628966432, -1.02453029622, -9.70419697038, 0, 8
5.46, 0.0189491, 0.0049868, 2.67871033568, 0.289628966432, 8.65004358145, -1.02453029622, 0.289628966432, -0.0289628966432, -1.02453029622, -9.70419697038, 0, 8
5.47, 0.0189491, 0.0049868, 2.68160522579, 0.289339477421, 8.6393293503, -1.1215253731, 0.289339477421, -0.0289339477421, -1.1215253731, -9.69449746269, 0, 8
5.47, 0.0189491, 0.0049868, 2.68160522579, 0.289339477421, 8.6393293503, -1.1215253731, 0.289339477421, -0.0289339477421, -1.1215253731, -9.69449746269, 0, 8
5.48, 0.0189491, 0.0049868, 2.68449719249, 0.289050280751, 8.62763560987, -1.21842249906, 0.289050280751, -0.0289050280751, -1.21842249906, -9.68480775009, 0, 8
5.48, 0.0189491, 0.0049868, 2.68449719249, 0.289050280751, 8.62763560987, -1.21842249906, 0.289050280751, -0.0289050280751, -1.21842249906, -9.68480775009, 0, 8
5.49, 0.0189491, 0.0049868, 2.68738643214, 0.288761356786, 8.6150281582, -1.31522825389, 0.288761356786, -0.0288761356786, -1.31522825389, -9.67512717461, 0, 8
5.49, 0.0189491, 0.0049868, 2.68738643214, 0.288761356786, 8.6150281582, -1.31522825389, 0.288761356786, -0.0288761356786, -1.31522825389, -9.67512717461, 0, 8
5.5, 0.0189491, 0.0049868, 2.69027279439, 0.288472720561, 8.60145661358, -1.41193759943, 0.288472720561, -0.0288472720561, -1.41193759943, -9.66545624006, 0, 8
5.5, 0.0199467, 0.0049868, 2.69027279439, 0.288472720561, 8.60145661358, -1.41193759943, 0.288472720561, -0.0288472720561, -1.41193759943, -9.66545624006, 0, 8
5.51, 0.0199467, 0.0049868, 2.69315626646, 0.288184373354, 8.5869166942, -1.50855010749, 0.288184373354, -0.0288184373354, -1.50855010749, -9.65579498925, 0, 8
5.51, 0.0199467, 0.0049868, 2.69315626646, 0.288184373354, 8.5869166942, -1.50855010749, 0.288184373354, -0.0288184373354, -1.50855010749, -9.65579498925, 0, 8
5.52, 0.0199467, 0.0049868, 2.69603684833, 0.287896315167, 8.57140840005, -1.60506577808, 0.287896315167, -0.0287896315167, -1.60506577808, -9.64614342219, 0, 8
5.52, 0.0199467, 0.0049868, 2.69603684833, 0.287896315167, 8.57140840005, -1.60506577808, 0.287896315167, -0.0287896315167, -1.60506577808, -9.64614342219, 0, 8
